;start_date;end_date;counts;keywords
0;2022-05-01T20:41:34.000Z;2022-05-01T21:00:00.000Z;85;electric cars
1;2022-05-01T21:00:00.000Z;2022-05-01T22:00:00.000Z;250;electric cars
2;2022-05-01T22:00:00.000Z;2022-05-01T23:00:00.000Z;199;electric cars
3;2022-05-01T23:00:00.000Z;2022-05-02T00:00:00.000Z;166;electric cars
4;2022-05-02T00:00:00.000Z;2022-05-02T01:00:00.000Z;154;electric cars
5;2022-05-02T01:00:00.000Z;2022-05-02T02:00:00.000Z;146;electric cars
6;2022-05-02T02:00:00.000Z;2022-05-02T03:00:00.000Z;174;electric cars
7;2022-05-02T03:00:00.000Z;2022-05-02T04:00:00.000Z;140;electric cars
8;2022-05-02T04:00:00.000Z;2022-05-02T05:00:00.000Z;130;electric cars
9;2022-05-02T05:00:00.000Z;2022-05-02T06:00:00.000Z;148;electric cars
10;2022-05-02T06:00:00.000Z;2022-05-02T07:00:00.000Z;169;electric cars
11;2022-05-02T07:00:00.000Z;2022-05-02T08:00:00.000Z;202;electric cars
12;2022-05-02T08:00:00.000Z;2022-05-02T09:00:00.000Z;153;electric cars
13;2022-05-02T09:00:00.000Z;2022-05-02T10:00:00.000Z;218;electric cars
14;2022-05-02T10:00:00.000Z;2022-05-02T11:00:00.000Z;161;electric cars
15;2022-05-02T11:00:00.000Z;2022-05-02T12:00:00.000Z;177;electric cars
16;2022-05-02T12:00:00.000Z;2022-05-02T13:00:00.000Z;220;electric cars
17;2022-05-02T13:00:00.000Z;2022-05-02T14:00:00.000Z;227;electric cars
18;2022-05-02T14:00:00.000Z;2022-05-02T15:00:00.000Z;230;electric cars
19;2022-05-02T15:00:00.000Z;2022-05-02T16:00:00.000Z;205;electric cars
20;2022-05-02T16:00:00.000Z;2022-05-02T17:00:00.000Z;239;electric cars
21;2022-05-02T17:00:00.000Z;2022-05-02T18:00:00.000Z;262;electric cars
22;2022-05-02T18:00:00.000Z;2022-05-02T19:00:00.000Z;248;electric cars
23;2022-05-02T19:00:00.000Z;2022-05-02T20:00:00.000Z;228;electric cars
24;2022-05-02T20:00:00.000Z;2022-05-02T21:00:00.000Z;394;electric cars
25;2022-05-02T21:00:00.000Z;2022-05-02T22:00:00.000Z;588;electric cars
26;2022-05-02T22:00:00.000Z;2022-05-02T23:00:00.000Z;450;electric cars
27;2022-05-02T23:00:00.000Z;2022-05-03T00:00:00.000Z;426;electric cars
28;2022-05-03T00:00:00.000Z;2022-05-03T01:00:00.000Z;449;electric cars
29;2022-05-03T01:00:00.000Z;2022-05-03T02:00:00.000Z;332;electric cars
30;2022-05-03T02:00:00.000Z;2022-05-03T03:00:00.000Z;230;electric cars
31;2022-05-03T03:00:00.000Z;2022-05-03T04:00:00.000Z;178;electric cars
32;2022-05-03T04:00:00.000Z;2022-05-03T05:00:00.000Z;189;electric cars
33;2022-05-03T05:00:00.000Z;2022-05-03T06:00:00.000Z;173;electric cars
34;2022-05-03T06:00:00.000Z;2022-05-03T07:00:00.000Z;218;electric cars
35;2022-05-03T07:00:00.000Z;2022-05-03T08:00:00.000Z;187;electric cars
36;2022-05-03T08:00:00.000Z;2022-05-03T09:00:00.000Z;180;electric cars
37;2022-05-03T09:00:00.000Z;2022-05-03T10:00:00.000Z;216;electric cars
38;2022-05-03T10:00:00.000Z;2022-05-03T11:00:00.000Z;216;electric cars
39;2022-05-03T11:00:00.000Z;2022-05-03T12:00:00.000Z;297;electric cars
40;2022-05-03T12:00:00.000Z;2022-05-03T13:00:00.000Z;286;electric cars
41;2022-05-03T13:00:00.000Z;2022-05-03T14:00:00.000Z;297;electric cars
42;2022-05-03T14:00:00.000Z;2022-05-03T15:00:00.000Z;244;electric cars
43;2022-05-03T15:00:00.000Z;2022-05-03T16:00:00.000Z;239;electric cars
44;2022-05-03T16:00:00.000Z;2022-05-03T17:00:00.000Z;915;electric cars
45;2022-05-03T17:00:00.000Z;2022-05-03T18:00:00.000Z;581;electric cars
46;2022-05-03T18:00:00.000Z;2022-05-03T19:00:00.000Z;489;electric cars
47;2022-05-03T19:00:00.000Z;2022-05-03T20:00:00.000Z;416;electric cars
48;2022-05-03T20:00:00.000Z;2022-05-03T21:00:00.000Z;371;electric cars
49;2022-05-03T21:00:00.000Z;2022-05-03T22:00:00.000Z;282;electric cars
50;2022-05-03T22:00:00.000Z;2022-05-03T23:00:00.000Z;241;electric cars
51;2022-05-03T23:00:00.000Z;2022-05-04T00:00:00.000Z;195;electric cars
52;2022-05-04T00:00:00.000Z;2022-05-04T01:00:00.000Z;150;electric cars
53;2022-05-04T01:00:00.000Z;2022-05-04T02:00:00.000Z;143;electric cars
54;2022-05-04T02:00:00.000Z;2022-05-04T03:00:00.000Z;128;electric cars
55;2022-05-04T03:00:00.000Z;2022-05-04T04:00:00.000Z;126;electric cars
56;2022-05-04T04:00:00.000Z;2022-05-04T05:00:00.000Z;133;electric cars
57;2022-05-04T05:00:00.000Z;2022-05-04T06:00:00.000Z;112;electric cars
58;2022-05-04T06:00:00.000Z;2022-05-04T07:00:00.000Z;128;electric cars
59;2022-05-04T07:00:00.000Z;2022-05-04T08:00:00.000Z;130;electric cars
60;2022-05-04T08:00:00.000Z;2022-05-04T09:00:00.000Z;146;electric cars
61;2022-05-04T09:00:00.000Z;2022-05-04T10:00:00.000Z;176;electric cars
62;2022-05-04T10:00:00.000Z;2022-05-04T11:00:00.000Z;185;electric cars
63;2022-05-04T11:00:00.000Z;2022-05-04T12:00:00.000Z;203;electric cars
64;2022-05-04T12:00:00.000Z;2022-05-04T13:00:00.000Z;168;electric cars
65;2022-05-04T13:00:00.000Z;2022-05-04T14:00:00.000Z;205;electric cars
66;2022-05-04T14:00:00.000Z;2022-05-04T15:00:00.000Z;226;electric cars
67;2022-05-04T15:00:00.000Z;2022-05-04T16:00:00.000Z;221;electric cars
68;2022-05-04T16:00:00.000Z;2022-05-04T17:00:00.000Z;198;electric cars
69;2022-05-04T17:00:00.000Z;2022-05-04T18:00:00.000Z;203;electric cars
70;2022-05-04T18:00:00.000Z;2022-05-04T19:00:00.000Z;174;electric cars
71;2022-05-04T19:00:00.000Z;2022-05-04T20:00:00.000Z;205;electric cars
72;2022-05-04T20:00:00.000Z;2022-05-04T21:00:00.000Z;177;electric cars
73;2022-05-04T21:00:00.000Z;2022-05-04T22:00:00.000Z;131;electric cars
74;2022-05-04T22:00:00.000Z;2022-05-04T23:00:00.000Z;177;electric cars
75;2022-05-04T23:00:00.000Z;2022-05-05T00:00:00.000Z;126;electric cars
76;2022-05-05T00:00:00.000Z;2022-05-05T01:00:00.000Z;145;electric cars
77;2022-05-05T01:00:00.000Z;2022-05-05T02:00:00.000Z;84;electric cars
78;2022-05-05T02:00:00.000Z;2022-05-05T03:00:00.000Z;107;electric cars
79;2022-05-05T03:00:00.000Z;2022-05-05T04:00:00.000Z;105;electric cars
80;2022-05-05T04:00:00.000Z;2022-05-05T05:00:00.000Z;95;electric cars
81;2022-05-05T05:00:00.000Z;2022-05-05T06:00:00.000Z;94;electric cars
82;2022-05-05T06:00:00.000Z;2022-05-05T07:00:00.000Z;122;electric cars
83;2022-05-05T07:00:00.000Z;2022-05-05T08:00:00.000Z;126;electric cars
84;2022-05-05T08:00:00.000Z;2022-05-05T09:00:00.000Z;133;electric cars
85;2022-05-05T09:00:00.000Z;2022-05-05T10:00:00.000Z;1990;electric cars
86;2022-05-05T10:00:00.000Z;2022-05-05T11:00:00.000Z;806;electric cars
87;2022-05-05T11:00:00.000Z;2022-05-05T12:00:00.000Z;529;electric cars
88;2022-05-05T12:00:00.000Z;2022-05-05T13:00:00.000Z;453;electric cars
89;2022-05-05T13:00:00.000Z;2022-05-05T14:00:00.000Z;425;electric cars
90;2022-05-05T14:00:00.000Z;2022-05-05T15:00:00.000Z;387;electric cars
91;2022-05-05T15:00:00.000Z;2022-05-05T16:00:00.000Z;380;electric cars
92;2022-05-05T16:00:00.000Z;2022-05-05T17:00:00.000Z;360;electric cars
93;2022-05-05T17:00:00.000Z;2022-05-05T18:00:00.000Z;313;electric cars
94;2022-05-05T18:00:00.000Z;2022-05-05T19:00:00.000Z;344;electric cars
95;2022-05-05T19:00:00.000Z;2022-05-05T20:00:00.000Z;267;electric cars
96;2022-05-05T20:00:00.000Z;2022-05-05T21:00:00.000Z;283;electric cars
97;2022-05-05T21:00:00.000Z;2022-05-05T22:00:00.000Z;258;electric cars
98;2022-05-05T22:00:00.000Z;2022-05-05T23:00:00.000Z;199;electric cars
99;2022-05-05T23:00:00.000Z;2022-05-06T00:00:00.000Z;181;electric cars
100;2022-05-06T00:00:00.000Z;2022-05-06T01:00:00.000Z;126;electric cars
101;2022-05-06T01:00:00.000Z;2022-05-06T02:00:00.000Z;128;electric cars
102;2022-05-06T02:00:00.000Z;2022-05-06T03:00:00.000Z;111;electric cars
103;2022-05-06T03:00:00.000Z;2022-05-06T04:00:00.000Z;109;electric cars
104;2022-05-06T04:00:00.000Z;2022-05-06T05:00:00.000Z;103;electric cars
105;2022-05-06T05:00:00.000Z;2022-05-06T06:00:00.000Z;120;electric cars
106;2022-05-06T06:00:00.000Z;2022-05-06T07:00:00.000Z;140;electric cars
107;2022-05-06T07:00:00.000Z;2022-05-06T08:00:00.000Z;180;electric cars
108;2022-05-06T08:00:00.000Z;2022-05-06T09:00:00.000Z;182;electric cars
109;2022-05-06T09:00:00.000Z;2022-05-06T10:00:00.000Z;134;electric cars
110;2022-05-06T10:00:00.000Z;2022-05-06T11:00:00.000Z;180;electric cars
111;2022-05-06T11:00:00.000Z;2022-05-06T12:00:00.000Z;169;electric cars
112;2022-05-06T12:00:00.000Z;2022-05-06T13:00:00.000Z;209;electric cars
113;2022-05-06T13:00:00.000Z;2022-05-06T14:00:00.000Z;167;electric cars
114;2022-05-06T14:00:00.000Z;2022-05-06T15:00:00.000Z;172;electric cars
115;2022-05-06T15:00:00.000Z;2022-05-06T16:00:00.000Z;205;electric cars
116;2022-05-06T16:00:00.000Z;2022-05-06T17:00:00.000Z;236;electric cars
117;2022-05-06T17:00:00.000Z;2022-05-06T18:00:00.000Z;178;electric cars
118;2022-05-06T18:00:00.000Z;2022-05-06T19:00:00.000Z;165;electric cars
119;2022-05-06T19:00:00.000Z;2022-05-06T20:00:00.000Z;180;electric cars
120;2022-05-06T20:00:00.000Z;2022-05-06T21:00:00.000Z;157;electric cars
121;2022-05-06T21:00:00.000Z;2022-05-06T22:00:00.000Z;172;electric cars
122;2022-05-06T22:00:00.000Z;2022-05-06T23:00:00.000Z;118;electric cars
123;2022-05-06T23:00:00.000Z;2022-05-07T00:00:00.000Z;125;electric cars
124;2022-05-07T00:00:00.000Z;2022-05-07T01:00:00.000Z;101;electric cars
125;2022-05-07T01:00:00.000Z;2022-05-07T02:00:00.000Z;108;electric cars
126;2022-05-07T02:00:00.000Z;2022-05-07T03:00:00.000Z;99;electric cars
127;2022-05-07T03:00:00.000Z;2022-05-07T04:00:00.000Z;1258;electric cars
128;2022-05-07T04:00:00.000Z;2022-05-07T05:00:00.000Z;575;electric cars
129;2022-05-07T05:00:00.000Z;2022-05-07T06:00:00.000Z;333;electric cars
130;2022-05-07T06:00:00.000Z;2022-05-07T07:00:00.000Z;356;electric cars
131;2022-05-07T07:00:00.000Z;2022-05-07T08:00:00.000Z;269;electric cars
132;2022-05-07T08:00:00.000Z;2022-05-07T09:00:00.000Z;264;electric cars
133;2022-05-07T09:00:00.000Z;2022-05-07T10:00:00.000Z;276;electric cars
134;2022-05-07T10:00:00.000Z;2022-05-07T11:00:00.000Z;369;electric cars
135;2022-05-07T11:00:00.000Z;2022-05-07T12:00:00.000Z;404;electric cars
136;2022-05-07T12:00:00.000Z;2022-05-07T13:00:00.000Z;392;electric cars
137;2022-05-07T13:00:00.000Z;2022-05-07T14:00:00.000Z;399;electric cars
138;2022-05-07T14:00:00.000Z;2022-05-07T15:00:00.000Z;366;electric cars
139;2022-05-07T15:00:00.000Z;2022-05-07T16:00:00.000Z;358;electric cars
140;2022-05-07T16:00:00.000Z;2022-05-07T17:00:00.000Z;323;electric cars
141;2022-05-07T17:00:00.000Z;2022-05-07T18:00:00.000Z;681;electric cars
142;2022-05-07T18:00:00.000Z;2022-05-07T19:00:00.000Z;461;electric cars
143;2022-05-07T19:00:00.000Z;2022-05-07T20:00:00.000Z;390;electric cars
144;2022-05-07T20:00:00.000Z;2022-05-07T21:00:00.000Z;366;electric cars
145;2022-05-07T21:00:00.000Z;2022-05-07T22:00:00.000Z;297;electric cars
146;2022-05-07T22:00:00.000Z;2022-05-07T23:00:00.000Z;374;electric cars
147;2022-05-07T23:00:00.000Z;2022-05-08T00:00:00.000Z;261;electric cars
148;2022-05-08T00:00:00.000Z;2022-05-08T01:00:00.000Z;217;electric cars
149;2022-05-08T01:00:00.000Z;2022-05-08T02:00:00.000Z;194;electric cars
150;2022-05-08T02:00:00.000Z;2022-05-08T03:00:00.000Z;192;electric cars
151;2022-05-08T03:00:00.000Z;2022-05-08T04:00:00.000Z;120;electric cars
152;2022-05-08T04:00:00.000Z;2022-05-08T05:00:00.000Z;217;electric cars
153;2022-05-08T05:00:00.000Z;2022-05-08T06:00:00.000Z;158;electric cars
154;2022-05-08T06:00:00.000Z;2022-05-08T07:00:00.000Z;138;electric cars
155;2022-05-08T07:00:00.000Z;2022-05-08T08:00:00.000Z;173;electric cars
156;2022-05-08T08:00:00.000Z;2022-05-08T09:00:00.000Z;159;electric cars
157;2022-05-08T09:00:00.000Z;2022-05-08T10:00:00.000Z;125;electric cars
158;2022-05-08T10:00:00.000Z;2022-05-08T11:00:00.000Z;155;electric cars
159;2022-05-08T11:00:00.000Z;2022-05-08T12:00:00.000Z;176;electric cars
160;2022-05-08T12:00:00.000Z;2022-05-08T13:00:00.000Z;160;electric cars
161;2022-05-08T13:00:00.000Z;2022-05-08T14:00:00.000Z;178;electric cars
162;2022-05-08T14:00:00.000Z;2022-05-08T15:00:00.000Z;203;electric cars
163;2022-05-08T15:00:00.000Z;2022-05-08T16:00:00.000Z;197;electric cars
164;2022-05-08T16:00:00.000Z;2022-05-08T17:00:00.000Z;219;electric cars
165;2022-05-08T17:00:00.000Z;2022-05-08T18:00:00.000Z;188;electric cars
166;2022-05-08T18:00:00.000Z;2022-05-08T19:00:00.000Z;168;electric cars
167;2022-05-08T19:00:00.000Z;2022-05-08T20:00:00.000Z;165;electric cars
168;2022-05-08T20:00:00.000Z;2022-05-08T20:41:34.000Z;126;electric cars
169;2022-05-01T20:41:34.000Z;2022-05-01T21:00:00.000Z;64;renewable energy
170;2022-05-01T21:00:00.000Z;2022-05-01T22:00:00.000Z;524;renewable energy
171;2022-05-01T22:00:00.000Z;2022-05-01T23:00:00.000Z;474;renewable energy
172;2022-05-01T23:00:00.000Z;2022-05-02T00:00:00.000Z;282;renewable energy
173;2022-05-02T00:00:00.000Z;2022-05-02T01:00:00.000Z;251;renewable energy
174;2022-05-02T01:00:00.000Z;2022-05-02T02:00:00.000Z;223;renewable energy
175;2022-05-02T02:00:00.000Z;2022-05-02T03:00:00.000Z;240;renewable energy
176;2022-05-02T03:00:00.000Z;2022-05-02T04:00:00.000Z;294;renewable energy
177;2022-05-02T04:00:00.000Z;2022-05-02T05:00:00.000Z;337;renewable energy
178;2022-05-02T05:00:00.000Z;2022-05-02T06:00:00.000Z;359;renewable energy
179;2022-05-02T06:00:00.000Z;2022-05-02T07:00:00.000Z;599;renewable energy
180;2022-05-02T07:00:00.000Z;2022-05-02T08:00:00.000Z;786;renewable energy
181;2022-05-02T08:00:00.000Z;2022-05-02T09:00:00.000Z;420;renewable energy
182;2022-05-02T09:00:00.000Z;2022-05-02T10:00:00.000Z;553;renewable energy
183;2022-05-02T10:00:00.000Z;2022-05-02T11:00:00.000Z;329;renewable energy
184;2022-05-02T11:00:00.000Z;2022-05-02T12:00:00.000Z;520;renewable energy
185;2022-05-02T12:00:00.000Z;2022-05-02T13:00:00.000Z;455;renewable energy
186;2022-05-02T13:00:00.000Z;2022-05-02T14:00:00.000Z;443;renewable energy
187;2022-05-02T14:00:00.000Z;2022-05-02T15:00:00.000Z;528;renewable energy
188;2022-05-02T15:00:00.000Z;2022-05-02T16:00:00.000Z;486;renewable energy
189;2022-05-02T16:00:00.000Z;2022-05-02T17:00:00.000Z;499;renewable energy
190;2022-05-02T17:00:00.000Z;2022-05-02T18:00:00.000Z;671;renewable energy
191;2022-05-02T18:00:00.000Z;2022-05-02T19:00:00.000Z;740;renewable energy
192;2022-05-02T19:00:00.000Z;2022-05-02T20:00:00.000Z;592;renewable energy
193;2022-05-02T20:00:00.000Z;2022-05-02T21:00:00.000Z;547;renewable energy
194;2022-05-02T21:00:00.000Z;2022-05-02T22:00:00.000Z;382;renewable energy
195;2022-05-02T22:00:00.000Z;2022-05-02T23:00:00.000Z;347;renewable energy
196;2022-05-02T23:00:00.000Z;2022-05-03T00:00:00.000Z;308;renewable energy
197;2022-05-03T00:00:00.000Z;2022-05-03T01:00:00.000Z;309;renewable energy
198;2022-05-03T01:00:00.000Z;2022-05-03T02:00:00.000Z;240;renewable energy
199;2022-05-03T02:00:00.000Z;2022-05-03T03:00:00.000Z;299;renewable energy
200;2022-05-03T03:00:00.000Z;2022-05-03T04:00:00.000Z;333;renewable energy
201;2022-05-03T04:00:00.000Z;2022-05-03T05:00:00.000Z;326;renewable energy
202;2022-05-03T05:00:00.000Z;2022-05-03T06:00:00.000Z;503;renewable energy
203;2022-05-03T06:00:00.000Z;2022-05-03T07:00:00.000Z;469;renewable energy
204;2022-05-03T07:00:00.000Z;2022-05-03T08:00:00.000Z;501;renewable energy
205;2022-05-03T08:00:00.000Z;2022-05-03T09:00:00.000Z;607;renewable energy
206;2022-05-03T09:00:00.000Z;2022-05-03T10:00:00.000Z;724;renewable energy
207;2022-05-03T10:00:00.000Z;2022-05-03T11:00:00.000Z;836;renewable energy
208;2022-05-03T11:00:00.000Z;2022-05-03T12:00:00.000Z;1409;renewable energy
209;2022-05-03T12:00:00.000Z;2022-05-03T13:00:00.000Z;541;renewable energy
210;2022-05-03T13:00:00.000Z;2022-05-03T14:00:00.000Z;471;renewable energy
211;2022-05-03T14:00:00.000Z;2022-05-03T15:00:00.000Z;1521;renewable energy
212;2022-05-03T15:00:00.000Z;2022-05-03T16:00:00.000Z;907;renewable energy
213;2022-05-03T16:00:00.000Z;2022-05-03T17:00:00.000Z;1035;renewable energy
214;2022-05-03T17:00:00.000Z;2022-05-03T18:00:00.000Z;946;renewable energy
215;2022-05-03T18:00:00.000Z;2022-05-03T19:00:00.000Z;587;renewable energy
216;2022-05-03T19:00:00.000Z;2022-05-03T20:00:00.000Z;738;renewable energy
217;2022-05-03T20:00:00.000Z;2022-05-03T21:00:00.000Z;483;renewable energy
218;2022-05-03T21:00:00.000Z;2022-05-03T22:00:00.000Z;420;renewable energy
219;2022-05-03T22:00:00.000Z;2022-05-03T23:00:00.000Z;351;renewable energy
220;2022-05-03T23:00:00.000Z;2022-05-04T00:00:00.000Z;300;renewable energy
221;2022-05-04T00:00:00.000Z;2022-05-04T01:00:00.000Z;376;renewable energy
222;2022-05-04T01:00:00.000Z;2022-05-04T02:00:00.000Z;311;renewable energy
223;2022-05-04T02:00:00.000Z;2022-05-04T03:00:00.000Z;400;renewable energy
224;2022-05-04T03:00:00.000Z;2022-05-04T04:00:00.000Z;334;renewable energy
225;2022-05-04T04:00:00.000Z;2022-05-04T05:00:00.000Z;437;renewable energy
226;2022-05-04T05:00:00.000Z;2022-05-04T06:00:00.000Z;692;renewable energy
227;2022-05-04T06:00:00.000Z;2022-05-04T07:00:00.000Z;556;renewable energy
228;2022-05-04T07:00:00.000Z;2022-05-04T08:00:00.000Z;586;renewable energy
229;2022-05-04T08:00:00.000Z;2022-05-04T09:00:00.000Z;502;renewable energy
230;2022-05-04T09:00:00.000Z;2022-05-04T10:00:00.000Z;737;renewable energy
231;2022-05-04T10:00:00.000Z;2022-05-04T11:00:00.000Z;709;renewable energy
232;2022-05-04T11:00:00.000Z;2022-05-04T12:00:00.000Z;1527;renewable energy
233;2022-05-04T12:00:00.000Z;2022-05-04T13:00:00.000Z;856;renewable energy
234;2022-05-04T13:00:00.000Z;2022-05-04T14:00:00.000Z;764;renewable energy
235;2022-05-04T14:00:00.000Z;2022-05-04T15:00:00.000Z;743;renewable energy
236;2022-05-04T15:00:00.000Z;2022-05-04T16:00:00.000Z;873;renewable energy
237;2022-05-04T16:00:00.000Z;2022-05-04T17:00:00.000Z;1273;renewable energy
238;2022-05-04T17:00:00.000Z;2022-05-04T18:00:00.000Z;776;renewable energy
239;2022-05-04T18:00:00.000Z;2022-05-04T19:00:00.000Z;763;renewable energy
240;2022-05-04T19:00:00.000Z;2022-05-04T20:00:00.000Z;704;renewable energy
241;2022-05-04T20:00:00.000Z;2022-05-04T21:00:00.000Z;638;renewable energy
242;2022-05-04T21:00:00.000Z;2022-05-04T22:00:00.000Z;581;renewable energy
243;2022-05-04T22:00:00.000Z;2022-05-04T23:00:00.000Z;513;renewable energy
244;2022-05-04T23:00:00.000Z;2022-05-05T00:00:00.000Z;405;renewable energy
245;2022-05-05T00:00:00.000Z;2022-05-05T01:00:00.000Z;414;renewable energy
246;2022-05-05T01:00:00.000Z;2022-05-05T02:00:00.000Z;335;renewable energy
247;2022-05-05T02:00:00.000Z;2022-05-05T03:00:00.000Z;664;renewable energy
248;2022-05-05T03:00:00.000Z;2022-05-05T04:00:00.000Z;398;renewable energy
249;2022-05-05T04:00:00.000Z;2022-05-05T05:00:00.000Z;457;renewable energy
250;2022-05-05T05:00:00.000Z;2022-05-05T06:00:00.000Z;693;renewable energy
251;2022-05-05T06:00:00.000Z;2022-05-05T07:00:00.000Z;640;renewable energy
252;2022-05-05T07:00:00.000Z;2022-05-05T08:00:00.000Z;839;renewable energy
253;2022-05-05T08:00:00.000Z;2022-05-05T09:00:00.000Z;627;renewable energy
254;2022-05-05T09:00:00.000Z;2022-05-05T10:00:00.000Z;436;renewable energy
255;2022-05-05T10:00:00.000Z;2022-05-05T11:00:00.000Z;507;renewable energy
256;2022-05-05T11:00:00.000Z;2022-05-05T12:00:00.000Z;482;renewable energy
257;2022-05-05T12:00:00.000Z;2022-05-05T13:00:00.000Z;579;renewable energy
258;2022-05-05T13:00:00.000Z;2022-05-05T14:00:00.000Z;640;renewable energy
259;2022-05-05T14:00:00.000Z;2022-05-05T15:00:00.000Z;889;renewable energy
260;2022-05-05T15:00:00.000Z;2022-05-05T16:00:00.000Z;693;renewable energy
261;2022-05-05T16:00:00.000Z;2022-05-05T17:00:00.000Z;616;renewable energy
262;2022-05-05T17:00:00.000Z;2022-05-05T18:00:00.000Z;909;renewable energy
263;2022-05-05T18:00:00.000Z;2022-05-05T19:00:00.000Z;939;renewable energy
264;2022-05-05T19:00:00.000Z;2022-05-05T20:00:00.000Z;605;renewable energy
265;2022-05-05T20:00:00.000Z;2022-05-05T21:00:00.000Z;569;renewable energy
266;2022-05-05T21:00:00.000Z;2022-05-05T22:00:00.000Z;363;renewable energy
267;2022-05-05T22:00:00.000Z;2022-05-05T23:00:00.000Z;325;renewable energy
268;2022-05-05T23:00:00.000Z;2022-05-06T00:00:00.000Z;296;renewable energy
269;2022-05-06T00:00:00.000Z;2022-05-06T01:00:00.000Z;235;renewable energy
270;2022-05-06T01:00:00.000Z;2022-05-06T02:00:00.000Z;235;renewable energy
271;2022-05-06T02:00:00.000Z;2022-05-06T03:00:00.000Z;192;renewable energy
272;2022-05-06T03:00:00.000Z;2022-05-06T04:00:00.000Z;278;renewable energy
273;2022-05-06T04:00:00.000Z;2022-05-06T05:00:00.000Z;303;renewable energy
274;2022-05-06T05:00:00.000Z;2022-05-06T06:00:00.000Z;288;renewable energy
275;2022-05-06T06:00:00.000Z;2022-05-06T07:00:00.000Z;339;renewable energy
276;2022-05-06T07:00:00.000Z;2022-05-06T08:00:00.000Z;467;renewable energy
277;2022-05-06T08:00:00.000Z;2022-05-06T09:00:00.000Z;265;renewable energy
278;2022-05-06T09:00:00.000Z;2022-05-06T10:00:00.000Z;424;renewable energy
279;2022-05-06T10:00:00.000Z;2022-05-06T11:00:00.000Z;397;renewable energy
280;2022-05-06T11:00:00.000Z;2022-05-06T12:00:00.000Z;493;renewable energy
281;2022-05-06T12:00:00.000Z;2022-05-06T13:00:00.000Z;435;renewable energy
282;2022-05-06T13:00:00.000Z;2022-05-06T14:00:00.000Z;430;renewable energy
283;2022-05-06T14:00:00.000Z;2022-05-06T15:00:00.000Z;583;renewable energy
284;2022-05-06T15:00:00.000Z;2022-05-06T16:00:00.000Z;693;renewable energy
285;2022-05-06T16:00:00.000Z;2022-05-06T17:00:00.000Z;747;renewable energy
286;2022-05-06T17:00:00.000Z;2022-05-06T18:00:00.000Z;547;renewable energy
287;2022-05-06T18:00:00.000Z;2022-05-06T19:00:00.000Z;725;renewable energy
288;2022-05-06T19:00:00.000Z;2022-05-06T20:00:00.000Z;959;renewable energy
289;2022-05-06T20:00:00.000Z;2022-05-06T21:00:00.000Z;480;renewable energy
290;2022-05-06T21:00:00.000Z;2022-05-06T22:00:00.000Z;390;renewable energy
291;2022-05-06T22:00:00.000Z;2022-05-06T23:00:00.000Z;221;renewable energy
292;2022-05-06T23:00:00.000Z;2022-05-07T00:00:00.000Z;225;renewable energy
293;2022-05-07T00:00:00.000Z;2022-05-07T01:00:00.000Z;248;renewable energy
294;2022-05-07T01:00:00.000Z;2022-05-07T02:00:00.000Z;197;renewable energy
295;2022-05-07T02:00:00.000Z;2022-05-07T03:00:00.000Z;205;renewable energy
296;2022-05-07T03:00:00.000Z;2022-05-07T04:00:00.000Z;271;renewable energy
297;2022-05-07T04:00:00.000Z;2022-05-07T05:00:00.000Z;302;renewable energy
298;2022-05-07T05:00:00.000Z;2022-05-07T06:00:00.000Z;314;renewable energy
299;2022-05-07T06:00:00.000Z;2022-05-07T07:00:00.000Z;455;renewable energy
300;2022-05-07T07:00:00.000Z;2022-05-07T08:00:00.000Z;568;renewable energy
301;2022-05-07T08:00:00.000Z;2022-05-07T09:00:00.000Z;354;renewable energy
302;2022-05-07T09:00:00.000Z;2022-05-07T10:00:00.000Z;495;renewable energy
303;2022-05-07T10:00:00.000Z;2022-05-07T11:00:00.000Z;498;renewable energy
304;2022-05-07T11:00:00.000Z;2022-05-07T12:00:00.000Z;518;renewable energy
305;2022-05-07T12:00:00.000Z;2022-05-07T13:00:00.000Z;434;renewable energy
306;2022-05-07T13:00:00.000Z;2022-05-07T14:00:00.000Z;507;renewable energy
307;2022-05-07T14:00:00.000Z;2022-05-07T15:00:00.000Z;423;renewable energy
308;2022-05-07T15:00:00.000Z;2022-05-07T16:00:00.000Z;428;renewable energy
309;2022-05-07T16:00:00.000Z;2022-05-07T17:00:00.000Z;494;renewable energy
310;2022-05-07T17:00:00.000Z;2022-05-07T18:00:00.000Z;649;renewable energy
311;2022-05-07T18:00:00.000Z;2022-05-07T19:00:00.000Z;1099;renewable energy
312;2022-05-07T19:00:00.000Z;2022-05-07T20:00:00.000Z;775;renewable energy
313;2022-05-07T20:00:00.000Z;2022-05-07T21:00:00.000Z;972;renewable energy
314;2022-05-07T21:00:00.000Z;2022-05-07T22:00:00.000Z;460;renewable energy
315;2022-05-07T22:00:00.000Z;2022-05-07T23:00:00.000Z;437;renewable energy
316;2022-05-07T23:00:00.000Z;2022-05-08T00:00:00.000Z;251;renewable energy
317;2022-05-08T00:00:00.000Z;2022-05-08T01:00:00.000Z;220;renewable energy
318;2022-05-08T01:00:00.000Z;2022-05-08T02:00:00.000Z;196;renewable energy
319;2022-05-08T02:00:00.000Z;2022-05-08T03:00:00.000Z;252;renewable energy
320;2022-05-08T03:00:00.000Z;2022-05-08T04:00:00.000Z;266;renewable energy
